Year;Date;Month;Region;Ocurrence
1999;01-01-1999;MAYO;VI;3
1999;01-01-1999;MAYO;VII;0
1999;01-01-1999;MAYO;VIII;0
1999;01-01-1999;MAYO;IX;0
1999;01-01-1999;MAYO;XIV;0
1999;01-01-1999;MAYO;X;0
1999;01-01-1999;MAYO;XI;0
1999;01-01-1999;MAYO;XII;0
1999;01-01-1999;JUNIO;III;0
1999;01-01-1999;JUNIO;IV;0
1999;01-01-1999;JUNIO;V;0
1999;01-01-1999;JUNIO;RM;0
1999;01-01-1999;JUNIO;VI;0
1999;01-01-1999;JUNIO;VII;0
1999;01-01-1999;JUNIO;VIII;0
1999;01-01-1999;JUNIO;IX;0
1999;01-01-1999;JUNIO;XIV;0
1999;01-01-1999;JUNIO;X;0
1999;01-01-1999;JUNIO;XI;0
1999;01-01-1999;JUNIO;XII;0
2000;01-01-2000;JULIO;III;0
2000;01-01-2000;JULIO;IV;0
2000;01-01-2000;JULIO;V;0
2000;01-01-2000;JULIO;RM;0
2000;01-01-2000;JULIO;VI;0
2000;01-01-2000;JULIO;VII;0
2000;01-01-2000;JULIO;VIII;0
2000;01-01-2000;JULIO;IX;0
2000;01-01-2000;JULIO;XIV;0
2000;01-01-2000;JULIO;X;0
2000;01-01-2000;JULIO;XI;0
2000;01-01-2000;JULIO;XII;0
2000;01-01-2000;AGOSTO;III;0
2000;01-01-2000;AGOSTO;IV;0
2000;01-01-2000;AGOSTO;V;0
2000;01-01-2000;AGOSTO;RM;0
2000;01-01-2000;AGOSTO;VI;0
2000;01-01-2000;AGOSTO;VII;0
2000;01-01-2000;AGOSTO;VIII;0
2000;01-01-2000;AGOSTO;IX;0
2000;01-01-2000;AGOSTO;XIV;0
2000;01-01-2000;AGOSTO;X;0
2000;01-01-2000;AGOSTO;XI;0
2000;01-01-2000;AGOSTO;XII;0
2000;01-01-2000;SEPTIEMBRE;III;0
2000;01-01-2000;SEPTIEMBRE;IV;0
2000;01-01-2000;SEPTIEMBRE;V;0
2000;01-01-2000;SEPTIEMBRE;RM;0
2000;01-01-2000;SEPTIEMBRE;VI;0
2000;01-01-2000;SEPTIEMBRE;VII;0
2000;01-01-2000;SEPTIEMBRE;VIII;0
2000;01-01-2000;SEPTIEMBRE;IX;0
2000;01-01-2000;SEPTIEMBRE;XIV;0
2000;01-01-2000;SEPTIEMBRE;X;0
2000;01-01-2000;SEPTIEMBRE;XI;0
2000;01-01-2000;SEPTIEMBRE;XII;0
2000;01-01-2000;OCTUBRE;III;0
2000;01-01-2000;OCTUBRE;IV;9
2000;01-01-2000;OCTUBRE;V;22
2000;01-01-2000;OCTUBRE;RM;3
2000;01-01-2000;OCTUBRE;VI;0
2000;01-01-2000;OCTUBRE;VII;0
2000;01-01-2000;OCTUBRE;VIII;115
2000;01-01-2000;OCTUBRE;IX;72
2000;01-01-2000;OCTUBRE;XIV;0
2000;01-01-2000;OCTUBRE;X;1
2000;01-01-2000;OCTUBRE;XI;10
2000;01-01-2000;OCTUBRE;XII;3
2000;01-01-2000;NOVIEMBRE;III;3
2000;01-01-2000;NOVIEMBRE;IV;7
2000;01-01-2000;NOVIEMBRE;V;34
2000;01-01-2000;NOVIEMBRE;RM;30
2000;01-01-2000;NOVIEMBRE;VI;13
2000;01-01-2000;NOVIEMBRE;VII;40
2000;01-01-2000;NOVIEMBRE;VIII;198
2000;01-01-2000;NOVIEMBRE;IX;69
2000;01-01-2000;NOVIEMBRE;XIV;3
2000;01-01-2000;NOVIEMBRE;X;6
2000;01-01-2000;NOVIEMBRE;XI;0
2000;01-01-2000;NOVIEMBRE;XII;0
2000;01-01-2000;DICIEMBRE;III;6
2000;01-01-2000;DICIEMBRE;IV;2
2000;01-01-2000;DICIEMBRE;V;185
2000;01-01-2000;DICIEMBRE;RM;129
2000;01-01-2000;DICIEMBRE;VI;76
2000;01-01-2000;DICIEMBRE;VII;89
2000;01-01-2000;DICIEMBRE;VIII;390
2000;01-01-2000;DICIEMBRE;IX;169
2000;01-01-2000;DICIEMBRE;XIV;8
2000;01-01-2000;DICIEMBRE;X;15
2000;01-01-2000;DICIEMBRE;XI;8
2000;01-01-2000;DICIEMBRE;XII;10
2000;01-01-2000;ENERO;III;5
2000;01-01-2000;ENERO;IV;3
2000;01-01-2000;ENERO;V;291
2000;01-01-2000;ENERO;RM;151
2000;01-01-2000;ENERO;VI;95
2000;01-01-2000;ENERO;VII;123
2000;01-01-2000;ENERO;VIII;596
2000;01-01-2000;ENERO;IX;402
2000;01-01-2000;ENERO;XIV;20
2000;01-01-2000;ENERO;X;23
2000;01-01-2000;ENERO;XI;17
2000;01-01-2000;ENERO;XII;4
2000;01-01-2000;FEBRERO;III;3
2000;01-01-2000;FEBRERO;IV;3
2000;01-01-2000;FEBRERO;V;152
2000;01-01-2000;FEBRERO;RM;81
2000;01-01-2000;FEBRERO;VI;60
2000;01-01-2000;FEBRERO;VII;74
2000;01-01-2000;FEBRERO;VIII;163
2000;01-01-2000;FEBRERO;IX;165
2000;01-01-2000;FEBRERO;XIV;5
2000;01-01-2000;FEBRERO;X;18
2000;01-01-2000;FEBRERO;XI;7
2000;01-01-2000;FEBRERO;XII;8
2000;01-01-2000;MARZO;III;1
2000;01-01-2000;MARZO;IV;2
2000;01-01-2000;MARZO;V;141
2000;01-01-2000;MARZO;RM;65
2000;01-01-2000;MARZO;VI;42
2000;01-01-2000;MARZO;VII;77
2000;01-01-2000;MARZO;VIII;249
2000;01-01-2000;MARZO;IX;189
2000;01-01-2000;MARZO;XIV;7
2000;01-01-2000;MARZO;X;19
2000;01-01-2000;MARZO;XI;11
2000;01-01-2000;MARZO;XII;3
2000;01-01-2000;ABRIL;III;3
2000;01-01-2000;ABRIL;IV;0
2000;01-01-2000;ABRIL;V;41
2000;01-01-2000;ABRIL;RM;9
2000;01-01-2000;ABRIL;VI;30
2000;01-01-2000;ABRIL;VII;26
2000;01-01-2000;ABRIL;VIII;91
2000;01-01-2000;ABRIL;IX;47
2000;01-01-2000;ABRIL;XIV;0
2000;01-01-2000;ABRIL;X;0
2000;01-01-2000;ABRIL;XI;1
2000;01-01-2000;ABRIL;XII;0
2000;01-01-2000;MAYO;III;0
2000;01-01-2000;MAYO;IV;0
2000;01-01-2000;MAYO;V;1
2000;01-01-2000;MAYO;RM;2
2000;01-01-2000;MAYO;VI;0
2000;01-01-2000;MAYO;VII;0
2000;01-01-2000;MAYO;VIII;0
2000;01-01-2000;MAYO;IX;1
2000;01-01-2000;MAYO;XIV;0
2000;01-01-2000;MAYO;X;0
2000;01-01-2000;MAYO;XI;0
2000;01-01-2000;MAYO;XII;0
2000;01-01-2000;JUNIO;III;0
2000;01-01-2000;JUNIO;IV;0
2000;01-01-2000;JUNIO;V;0
2000;01-01-2000;JUNIO;RM;0
2000;01-01-2000;JUNIO;VI;0
2000;01-01-2000;JUNIO;VII;0
2000;01-01-2000;JUNIO;VIII;0
2000;01-01-2000;JUNIO;IX;0
2000;01-01-2000;JUNIO;XIV;0
2000;01-01-2000;JUNIO;X;0
2000;01-01-2000;JUNIO;XI;0
2000;01-01-2000;JUNIO;XII;0
2001;01-01-2001;JULIO;III;0
2001;01-01-2001;JULIO;IV;0
2001;01-01-2001;JULIO;V;0
2001;01-01-2001;JULIO;RM;0
2001;01-01-2001;JULIO;VI;0
2001;01-01-2001;JULIO;VII;0
2001;01-01-2001;JULIO;VIII;0
2001;01-01-2001;JULIO;IX;0
2001;01-01-2001;JULIO;XIV;0
2001;01-01-2001;JULIO;X;0
2001;01-01-2001;JULIO;XI;0
2001;01-01-2001;JULIO;XII;0
2001;01-01-2001;AGOSTO;III;0
2001;01-01-2001;AGOSTO;IV;0
2001;01-01-2001;AGOSTO;V;0
2001;01-01-2001;AGOSTO;RM;0
2001;01-01-2001;AGOSTO;VI;0
2001;01-01-2001;AGOSTO;VII;0
2001;01-01-2001;AGOSTO;VIII;0
2001;01-01-2001;AGOSTO;IX;0
2001;01-01-2001;AGOSTO;XIV;0
2001;01-01-2001;AGOSTO;X;0
2001;01-01-2001;AGOSTO;XI;0
2001;01-01-2001;AGOSTO;XII;0
2001;01-01-2001;SEPTIEMBRE;III;0
2001;01-01-2001;SEPTIEMBRE;IV;0
2001;01-01-2001;SEPTIEMBRE;V;0
2001;01-01-2001;SEPTIEMBRE;RM;0
2001;01-01-2001;SEPTIEMBRE;VI;0
2001;01-01-2001;SEPTIEMBRE;VII;0
2001;01-01-2001;SEPTIEMBRE;VIII;0
2001;01-01-2001;SEPTIEMBRE;IX;0
2001;01-01-2001;SEPTIEMBRE;XIV;0
2001;01-01-2001;SEPTIEMBRE;X;0
2001;01-01-2001;SEPTIEMBRE;XI;0
2001;01-01-2001;SEPTIEMBRE;XII;0
2001;01-01-2001;OCTUBRE;III;1
2001;01-01-2001;OCTUBRE;IV;8
2001;01-01-2001;OCTUBRE;V;0
2001;01-01-2001;OCTUBRE;RM;0
2001;01-01-2001;OCTUBRE;VI;1
2001;01-01-2001;OCTUBRE;VII;2
2001;01-01-2001;OCTUBRE;VIII;24
2001;01-01-2001;OCTUBRE;IX;10
2001;01-01-2001;OCTUBRE;XIV;0
2001;01-01-2001;OCTUBRE;X;7
2001;01-01-2001;OCTUBRE;XI;0
2001;01-01-2001;OCTUBRE;XII;1
2001;01-01-2001;NOVIEMBRE;III;1
2001;01-01-2001;NOVIEMBRE;IV;2
2001;01-01-2001;NOVIEMBRE;V;51
2001;01-01-2001;NOVIEMBRE;RM;46
2001;01-01-2001;NOVIEMBRE;VI;11
2001;01-01-2001;NOVIEMBRE;VII;29
2001;01-01-2001;NOVIEMBRE;VIII;96
2001;01-01-2001;NOVIEMBRE;IX;51
2001;01-01-2001;NOVIEMBRE;XIV;0
2001;01-01-2001;NOVIEMBRE;X;1
2001;01-01-2001;NOVIEMBRE;XI;4
2001;01-01-2001;NOVIEMBRE;XII;1
2001;01-01-2001;DICIEMBRE;III;0
2001;01-01-2001;DICIEMBRE;IV;6
2001;01-01-2001;DICIEMBRE;V;226
2001;01-01-2001;DICIEMBRE;RM;167
2001;01-01-2001;DICIEMBRE;VI;66
2001;01-01-2001;DICIEMBRE;VII;71
2001;01-01-2001;DICIEMBRE;VIII;337
2001;01-01-2001;DICIEMBRE;IX;107
2001;01-01-2001;DICIEMBRE;XIV;5
2001;01-01-2001;DICIEMBRE;X;22
2001;01-01-2001;DICIEMBRE;XI;0
2001;01-01-2001;DICIEMBRE;XII;1
2001;01-01-2001;ENERO;III;2
2001;01-01-2001;ENERO;IV;10
2001;01-01-2001;ENERO;V;278
2001;01-01-2001;ENERO;RM;187
2001;01-01-2001;ENERO;VI;74
2001;01-01-2001;ENERO;VII;96
2001;01-01-2001;ENERO;VIII;427
2001;01-01-2001;ENERO;IX;264
2001;01-01-2001;ENERO;XIV;8
2001;01-01-2001;ENERO;X;21
2001;01-01-2001;ENERO;XI;2
2001;01-01-2001;ENERO;XII;4
2001;01-01-2001;FEBRERO;III;1
2001;01-01-2001;FEBRERO;IV;5
2001;01-01-2001;FEBRERO;V;209
2001;01-01-2001;FEBRERO;RM;78
2001;01-01-2001;FEBRERO;VI;62
2001;01-01-2001;FEBRERO;VII;66
2001;01-01-2001;FEBRERO;VIII;507
2001;01-01-2001;FEBRERO;IX;424
2001;01-01-2001;FEBRERO;XIV;6
2001;01-01-2001;FEBRERO;X;29
2001;01-01-2001;FEBRERO;XI;0
2001;01-01-2001;FEBRERO;XII;2
2001;01-01-2001;MARZO;III;0
2001;01-01-2001;MARZO;IV;1
2001;01-01-2001;MARZO;V;193
2001;01-01-2001;MARZO;RM;48
2001;01-01-2001;MARZO;VI;48
2001;01-01-2001;MARZO;VII;51
2001;01-01-2001;MARZO;VIII;346
2001;01-01-2001;MARZO;IX;242
2001;01-01-2001;MARZO;XIV;1
2001;01-01-2001;MARZO;X;10
2001;01-01-2001;MARZO;XI;1
2001;01-01-2001;MARZO;XII;1
2001;01-01-2001;ABRIL;III;0
2001;01-01-2001;ABRIL;IV;0
2001;01-01-2001;ABRIL;V;76
2001;01-01-2001;ABRIL;RM;12
2001;01-01-2001;ABRIL;VI;5
2001;01-01-2001;ABRIL;VII;14
2001;01-01-2001;ABRIL;VIII;100
2001;01-01-2001;ABRIL;IX;94
2001;01-01-2001;ABRIL;XIV;0
2001;01-01-2001;ABRIL;X;2
2001;01-01-2001;ABRIL;XI;0
2001;01-01-2001;ABRIL;XII;2
2001;01-01-2001;MAYO;III;0
2001;01-01-2001;MAYO;IV;0
2001;01-01-2001;MAYO;V;3
2001;01-01-2001;MAYO;RM;5
2001;01-01-2001;MAYO;VI;0
2001;01-01-2001;MAYO;VII;0
2001;01-01-2001;MAYO;VIII;2
2001;01-01-2001;MAYO;IX;2
2001;01-01-2001;MAYO;XIV;0
2001;01-01-2001;MAYO;X;0
2001;01-01-2001;MAYO;XI;0
2001;01-01-2001;MAYO;XII;0
2001;01-01-2001;JUNIO;III;0
2001;01-01-2001;JUNIO;IV;0
2001;01-01-2001;JUNIO;V;0
2001;01-01-2001;JUNIO;RM;0
2001;01-01-2001;JUNIO;VI;0
2001;01-01-2001;JUNIO;VII;0
2001;01-01-2001;JUNIO;VIII;0
2001;01-01-2001;JUNIO;IX;0
2001;01-01-2001;JUNIO;XIV;0
2001;01-01-2001;JUNIO;X;0
2001;01-01-2001;JUNIO;XI;0
2001;01-01-2001;JUNIO;XII;0
2002;01-01-2002;JULIO;III;0
2002;01-01-2002;JULIO;IV;0
2002;01-01-2002;JULIO;V;0
2002;01-01-2002;JULIO;RM;0
2002;01-01-2002;JULIO;VI;0
2002;01-01-2002;JULIO;VII;0
2002;01-01-2002;JULIO;VIII;0
2002;01-01-2002;JULIO;IX;0
2002;01-01-2002;JULIO;XIV;0
2002;01-01-2002;JULIO;X;0
2002;01-01-2002;JULIO;XI;0
2002;01-01-2002;JULIO;XII;0
2002;01-01-2002;AGOSTO;III;0
2002;01-01-2002;AGOSTO;IV;0
2002;01-01-2002;AGOSTO;V;0
2002;01-01-2002;AGOSTO;RM;0
2002;01-01-2002;AGOSTO;VI;0
2002;01-01-2002;AGOSTO;VII;0
2002;01-01-2002;AGOSTO;VIII;0
2002;01-01-2002;AGOSTO;IX;0
2002;01-01-2002;AGOSTO;XIV;0
2002;01-01-2002;AGOSTO;X;0
2002;01-01-2002;AGOSTO;XI;0
2002;01-01-2002;AGOSTO;XII;0
2002;01-01-2002;SEPTIEMBRE;III;0
2002;01-01-2002;SEPTIEMBRE;IV;0
2002;01-01-2002;SEPTIEMBRE;V;0
2002;01-01-2002;SEPTIEMBRE;RM;0
2002;01-01-2002;SEPTIEMBRE;VI;0
2002;01-01-2002;SEPTIEMBRE;VII;0
2002;01-01-2002;SEPTIEMBRE;VIII;0
2002;01-01-2002;SEPTIEMBRE;IX;0
2002;01-01-2002;SEPTIEMBRE;XIV;0
2002;01-01-2002;SEPTIEMBRE;X;0
2002;01-01-2002;SEPTIEMBRE;XI;0
2002;01-01-2002;SEPTIEMBRE;XII;0
2002;01-01-2002;OCTUBRE;III;1
2002;01-01-2002;OCTUBRE;IV;3
2002;01-01-2002;OCTUBRE;V;8
2002;01-01-2002;OCTUBRE;RM;3
2002;01-01-2002;OCTUBRE;VI;2
2002;01-01-2002;OCTUBRE;VII;19
2002;01-01-2002;OCTUBRE;VIII;54
2002;01-01-2002;OCTUBRE;IX;19
2002;01-01-2002;OCTUBRE;XIV;1
2002;01-01-2002;OCTUBRE;X;3
2002;01-01-2002;OCTUBRE;XI;5
2002;01-01-2002;OCTUBRE;XII;5
2002;01-01-2002;NOVIEMBRE;III;1
2002;01-01-2002;NOVIEMBRE;IV;1
2002;01-01-2002;NOVIEMBRE;V;110
2002;01-01-2002;NOVIEMBRE;RM;66
2002;01-01-2002;NOVIEMBRE;VI;30
2002;01-01-2002;NOVIEMBRE;VII;32
2002;01-01-2002;NOVIEMBRE;VIII;153
2002;01-01-2002;NOVIEMBRE;IX;56
2002;01-01-2002;NOVIEMBRE;XIV;1
2002;01-01-2002;NOVIEMBRE;X;9
2002;01-01-2002;NOVIEMBRE;XI;3
2002;01-01-2002;NOVIEMBRE;XII;1
2002;01-01-2002;DICIEMBRE;III;2
2002;01-01-2002;DICIEMBRE;IV;3
2002;01-01-2002;DICIEMBRE;V;369
2002;01-01-2002;DICIEMBRE;RM;114
2002;01-01-2002;DICIEMBRE;VI;62
2002;01-01-2002;DICIEMBRE;VII;40
2002;01-01-2002;DICIEMBRE;VIII;595
2002;01-01-2002;DICIEMBRE;IX;249
2002;01-01-2002;DICIEMBRE;XIV;26
2002;01-01-2002;DICIEMBRE;X;104
2002;01-01-2002;DICIEMBRE;XI;3
2002;01-01-2002;DICIEMBRE;XII;2
2002;01-01-2002;ENERO;III;2
2002;01-01-2002;ENERO;IV;6
2002;01-01-2002;ENERO;V;390
2002;01-01-2002;ENERO;RM;127
2002;01-01-2002;ENERO;VI;68
2002;01-01-2002;ENERO;VII;87
2002;01-01-2002;ENERO;VIII;686
2002;01-01-2002;ENERO;IX;462
2002;01-01-2002;ENERO;XIV;45
2002;01-01-2002;ENERO;X;140
2002;01-01-2002;ENERO;XI;11
2002;01-01-2002;ENERO;XII;29
2002;01-01-2002;FEBRERO;III;5
2002;01-01-2002;FEBRERO;IV;2
2002;01-01-2002;FEBRERO;V;179
2002;01-01-2002;FEBRERO;RM;77
2002;01-01-2002;FEBRERO;VI;33
2002;01-01-2002;FEBRERO;VII;68
2002;01-01-2002;FEBRERO;VIII;557
2002;01-01-2002;FEBRERO;IX;429
2002;01-01-2002;FEBRERO;XIV;127
2002;01-01-2002;FEBRERO;X;299
2002;01-01-2002;FEBRERO;XI;26
2002;01-01-2002;FEBRERO;XII;19
2002;01-01-2002;MARZO;III;1
2002;01-01-2002;MARZO;IV;2
2002;01-01-2002;MARZO;V;196
2002;01-01-2002;MARZO;RM;41
2002;01-01-2002;MARZO;VI;38
2002;01-01-2002;MARZO;VII;20
2002;01-01-2002;MARZO;VIII;111
2002;01-01-2002;MARZO;IX;82
2002;01-01-2002;MARZO;XIV;7
2002;01-01-2002;MARZO;X;5
2002;01-01-2002;MARZO;XI;0
2002;01-01-2002;MARZO;XII;5
2002;01-01-2002;ABRIL;III;0
2002;01-01-2002;ABRIL;IV;0
2002;01-01-2002;ABRIL;V;66
2002;01-01-2002;ABRIL;RM;17
2002;01-01-2002;ABRIL;VI;10
2002;01-01-2002;ABRIL;VII;15
2002;01-01-2002;ABRIL;VIII;27
2002;01-01-2002;ABRIL;IX;22
2002;01-01-2002;ABRIL;XIV;0
2002;01-01-2002;ABRIL;X;0
2002;01-01-2002;ABRIL;XI;0
2002;01-01-2002;ABRIL;XII;1
2002;01-01-2002;MAYO;III;0
2002;01-01-2002;MAYO;IV;1
2002;01-01-2002;MAYO;V;0
2002;01-01-2002;MAYO;RM;2
2002;01-01-2002;MAYO;VI;2
2002;01-01-2002;MAYO;VII;0
2002;01-01-2002;MAYO;VIII;0
2002;01-01-2002;MAYO;IX;1
2002;01-01-2002;MAYO;XIV;0
2002;01-01-2002;MAYO;X;0
2002;01-01-2002;MAYO;XI;0
2002;01-01-2002;MAYO;XII;0
2002;01-01-2002;JUNIO;III;0
2002;01-01-2002;JUNIO;IV;0
2002;01-01-2002;JUNIO;V;0
2002;01-01-2002;JUNIO;RM;0
2002;01-01-2002;JUNIO;VI;0
2002;01-01-2002;JUNIO;VII;0
2002;01-01-2002;JUNIO;VIII;0
2002;01-01-2002;JUNIO;IX;0
2002;01-01-2002;JUNIO;XIV;0
2002;01-01-2002;JUNIO;X;0
2002;01-01-2002;JUNIO;XI;0
2002;01-01-2002;JUNIO;XII;0
2003;01-01-2003;JULIO;III;0
2003;01-01-2003;JULIO;IV;1
2003;01-01-2003;JULIO;V;0
2003;01-01-2003;JULIO;RM;7
2003;01-01-2003;JULIO;VI;0
2003;01-01-2003;JULIO;VII;0
2003;01-01-2003;JULIO;VIII;2
2003;01-01-2003;JULIO;IX;0
2003;01-01-2003;JULIO;XIV;0
2003;01-01-2003;JULIO;X;0
2003;01-01-2003;JULIO;XI;0
2003;01-01-2003;JULIO;XII;0
2003;01-01-2003;AGOSTO;III;0
2003;01-01-2003;AGOSTO;IV;0
2003;01-01-2003;AGOSTO;V;3
2003;01-01-2003;AGOSTO;RM;0
2003;01-01-2003;AGOSTO;VI;0
2003;01-01-2003;AGOSTO;VII;1
2003;01-01-2003;AGOSTO;VIII;0
2003;01-01-2003;AGOSTO;IX;0
2003;01-01-2003;AGOSTO;XIV;0
2003;01-01-2003;AGOSTO;X;0
2003;01-01-2003;AGOSTO;XI;0
2003;01-01-2003;AGOSTO;XII;0
2003;01-01-2003;SEPTIEMBRE;III;0
2003;01-01-2003;SEPTIEMBRE;IV;0
2003;01-01-2003;SEPTIEMBRE;V;0
2003;01-01-2003;SEPTIEMBRE;RM;1
2003;01-01-2003;SEPTIEMBRE;VI;0
2003;01-01-2003;SEPTIEMBRE;VII;0
2003;01-01-2003;SEPTIEMBRE;VIII;3
2003;01-01-2003;SEPTIEMBRE;IX;0
2003;01-01-2003;SEPTIEMBRE;XIV;0
2003;01-01-2003;SEPTIEMBRE;X;0
2003;01-01-2003;SEPTIEMBRE;XI;0
2003;01-01-2003;SEPTIEMBRE;XII;0
2003;01-01-2003;OCTUBRE;III;14
2003;01-01-2003;OCTUBRE;IV;2
2003;01-01-2003;OCTUBRE;V;12
2003;01-01-2003;OCTUBRE;RM;3
2003;01-01-2003;OCTUBRE;VI;0
2003;01-01-2003;OCTUBRE;VII;2
2003;01-01-2003;OCTUBRE;VIII;11
2003;01-01-2003;OCTUBRE;IX;2
2003;01-01-2003;OCTUBRE;XIV;1
2003;01-01-2003;OCTUBRE;X;1
2003;01-01-2003;OCTUBRE;XI;0
2003;01-01-2003;OCTUBRE;XII;3
2003;01-01-2003;NOVIEMBRE;III;5
2003;01-01-2003;NOVIEMBRE;IV;22
2003;01-01-2003;NOVIEMBRE;V;118
2003;01-01-2003;NOVIEMBRE;RM;82
2003;01-01-2003;NOVIEMBRE;VI;7
2003;01-01-2003;NOVIEMBRE;VII;14
2003;01-01-2003;NOVIEMBRE;VIII;65
2003;01-01-2003;NOVIEMBRE;IX;21
2003;01-01-2003;NOVIEMBRE;XIV;0
2003;01-01-2003;NOVIEMBRE;X;2
2003;01-01-2003;NOVIEMBRE;XI;0
2003;01-01-2003;NOVIEMBRE;XII;3
2003;01-01-2003;DICIEMBRE;III;1
2003;01-01-2003;DICIEMBRE;IV;19
2003;01-01-2003;DICIEMBRE;V;272
2003;01-01-2003;DICIEMBRE;RM;157
2003;01-01-2003;DICIEMBRE;VI;34
2003;01-01-2003;DICIEMBRE;VII;79
2003;01-01-2003;DICIEMBRE;VIII;292
2003;01-01-2003;DICIEMBRE;IX;92
2003;01-01-2003;DICIEMBRE;XIV;14
2003;01-01-2003;DICIEMBRE;X;53
2003;01-01-2003;DICIEMBRE;XI;4
2003;01-01-2003;DICIEMBRE;XII;8
2003;01-01-2003;ENERO;III;6
2003;01-01-2003;ENERO;IV;15
2003;01-01-2003;ENERO;V;302
2003;01-01-2003;ENERO;RM;155
2003;01-01-2003;ENERO;VI;66
2003;01-01-2003;ENERO;VII;125
2003;01-01-2003;ENERO;VIII;778
2003;01-01-2003;ENERO;IX;274
2003;01-01-2003;ENERO;XIV;11
2003;01-01-2003;ENERO;X;51
2003;01-01-2003;ENERO;XI;2
2003;01-01-2003;ENERO;XII;8
2003;01-01-2003;FEBRERO;III;4
2003;01-01-2003;FEBRERO;IV;12
2003;01-01-2003;FEBRERO;V;197
2003;01-01-2003;FEBRERO;RM;103
2003;01-01-2003;FEBRERO;VI;77
2003;01-01-2003;FEBRERO;VII;143
2003;01-01-2003;FEBRERO;VIII;1022
2003;01-01-2003;FEBRERO;IX;460
2003;01-01-2003;FEBRERO;XIV;24
2003;01-01-2003;FEBRERO;X;49
2003;01-01-2003;FEBRERO;XI;4
2003;01-01-2003;FEBRERO;XII;2
2003;01-01-2003;MARZO;III;7
2003;01-01-2003;MARZO;IV;0
2003;01-01-2003;MARZO;V;89
2003;01-01-2003;MARZO;RM;52
2003;01-01-2003;MARZO;VI;33
2003;01-01-2003;MARZO;VII;77
2003;01-01-2003;MARZO;VIII;690
2003;01-01-2003;MARZO;IX;498
2003;01-01-2003;MARZO;XIV;30
2003;01-01-2003;MARZO;X;41
2003;01-01-2003;MARZO;XI;5
2003;01-01-2003;MARZO;XII;2
2003;01-01-2003;ABRIL;III;1
2003;01-01-2003;ABRIL;IV;0
2003;01-01-2003;ABRIL;V;90
2003;01-01-2003;ABRIL;RM;9
2003;01-01-2003;ABRIL;VI;20
2003;01-01-2003;ABRIL;VII;67
2003;01-01-2003;ABRIL;VIII;302
2003;01-01-2003;ABRIL;IX;183
2003;01-01-2003;ABRIL;XIV;0
2003;01-01-2003;ABRIL;X;3
2003;01-01-2003;ABRIL;XI;0
2003;01-01-2003;ABRIL;XII;0
2003;01-01-2003;MAYO;III;1
2003;01-01-2003;MAYO;IV;2
2003;01-01-2003;MAYO;V;3
2003;01-01-2003;MAYO;RM;4
2003;01-01-2003;MAYO;VI;1
2003;01-01-2003;MAYO;VII;5
2003;01-01-2003;MAYO;VIII;19
2003;01-01-2003;MAYO;IX;11
2003;01-01-2003;MAYO;XIV;0
2003;01-01-2003;MAYO;X;3
2003;01-01-2003;MAYO;XI;0
2003;01-01-2003;MAYO;XII;0
2003;01-01-2003;JUNIO;III;0
2003;01-01-2003;JUNIO;IV;0
2003;01-01-2003;JUNIO;V;0
2003;01-01-2003;JUNIO;RM;0
2003;01-01-2003;JUNIO;VI;0
2003;01-01-2003;JUNIO;VII;0
2003;01-01-2003;JUNIO;VIII;1
2003;01-01-2003;JUNIO;IX;0
2003;01-01-2003;JUNIO;XIV;0
2003;01-01-2003;JUNIO;X;0
2003;01-01-2003;JUNIO;XI;0
2003;01-01-2003;JUNIO;XII;0
2004;01-01-2004;JULIO;III;0
2004;01-01-2004;JULIO;IV;0
2004;01-01-2004;JULIO;V;0
2004;01-01-2004;JULIO;RM;0
2004;01-01-2004;JULIO;VI;0
2004;01-01-2004;JULIO;VII;0
2004;01-01-2004;JULIO;VIII;0
2004;01-01-2004;JULIO;IX;0
2004;01-01-2004;JULIO;XIV;0
2004;01-01-2004;JULIO;X;0
2004;01-01-2004;JULIO;XI;0
2004;01-01-2004;JULIO;XII;0
2004;01-01-2004;AGOSTO;III;2
2004;01-01-2004;AGOSTO;IV;0
2004;01-01-2004;AGOSTO;V;0
2004;01-01-2004;AGOSTO;RM;6
2004;01-01-2004;AGOSTO;VI;1
2004;01-01-2004;AGOSTO;VII;5
2004;01-01-2004;AGOSTO;VIII;8
2004;01-01-2004;AGOSTO;IX;1
2004;01-01-2004;AGOSTO;XIV;4
2004;01-01-2004;AGOSTO;X;0
2004;01-01-2004;AGOSTO;XI;2
2004;01-01-2004;AGOSTO;XII;0
2004;01-01-2004;SEPTIEMBRE;III;7
2004;01-01-2004;SEPTIEMBRE;IV;0
2004;01-01-2004;SEPTIEMBRE;V;1
2004;01-01-2004;SEPTIEMBRE;RM;9
2004;01-01-2004;SEPTIEMBRE;VI;0
2004;01-01-2004;SEPTIEMBRE;VII;1
2004;01-01-2004;SEPTIEMBRE;VIII;2
2004;01-01-2004;SEPTIEMBRE;IX;0
2004;01-01-2004;SEPTIEMBRE;XIV;0
2004;01-01-2004;SEPTIEMBRE;X;0
2004;01-01-2004;SEPTIEMBRE;XI;0
2004;01-01-2004;SEPTIEMBRE;XII;1
2004;01-01-2004;OCTUBRE;III;2
2004;01-01-2004;OCTUBRE;IV;7
2004;01-01-2004;OCTUBRE;V;6
2004;01-01-2004;OCTUBRE;RM;60
2004;01-01-2004;OCTUBRE;VI;4
